Timestamp(ms);LG-Accel x(g);LG-Accel y(g);LG-Accel z(g);HG-Accel x(g);HG-Accel y(g);HG-Accel z(g);Gyro x(dps);Gyro y(dps);Gyro z(dps)
93;0.0;0.0;0.0;0.39235198497772217;-0.06148799881339073;1.124351978302002;0.0;0.0;0.0
95;0.0;0.0;0.0;0.4509119987487793;-0.06148799881339073;1.1331360340118408;0.0;0.0;0.0
97;0.0;0.0;0.0;0.44310399889945984;-0.014639999717473984;1.1575360298156738;0.0;0.0;0.0
99;0.0;0.0;0.0;0.423583984375;-0.0302559994161129;1.1692479848861694;0.0;0.0;0.0
101;0.0;0.0;0.0;0.4626239836215973;-0.0302559994161129;1.173151969909668;0.0;0.0;0.0
103;0.0;0.0;0.0;0.4382239878177643;-0.024399999529123306;1.1663199663162231;0.0;0.0;0.0
105;0.0;0.0;0.0;0.4147999882698059;-0.05172799900174141;1.182911992073059;0.0;0.0;0.0
108;0.0;0.0;0.0;0.44993600249290466;-0.05563199892640114;1.1380159854888916;0.0;0.0;0.0
110;0.33086398243904114;0.08442399650812149;1.0418800115585327;0.5163040161132812;-0.06734399497509003;1.1546080112457275;0.0;0.0;0.0
112;0.0;0.0;0.0;0.5241119861602783;-0.10247999429702759;1.126304030418396;0.0;0.0;0.0
114;0.0;0.0;0.0;0.5475360155105591;-0.10247999429702759;1.1302080154418945;0.0;0.0;0.0
116;0.0;0.0;0.0;0.5514400005340576;-0.09467199444770813;1.1302080154418945;0.0;0.0;0.0
118;0.4184599816799164;0.034648001194000244;1.0196759700775146;0.5436319708824158;-0.14151999354362488;1.1712000370025635;0.0;0.0;0.0
120;0.0;0.0;0.0;0.5758399963378906;-0.11028799414634705;1.1712000370025635;0.0;0.0;0.0
122;0.0;0.0;0.0;0.5407040119171143;-0.12590399384498596;1.182911992073059;0.0;0.0;0.0
125;0.0;0.0;0.0;0.5524159669876099;-0.1298079937696457;1.1663199663162231;0.0;0.0;0.0
127;0.4433479905128479;0.009759999811649323;1.0440759658813477;0.5680319666862488;-0.13371199369430542;1.175104022026062;0.0;0.0;0.0
129;0.0;0.0;0.0;0.5836479663848877;-0.14151999354362488;1.1946239471435547;0.0;0.0;0.0
131;0.0;0.0;0.0;0.5797439813613892;-0.12590399384498596;1.1712000370025635;0.0;0.0;0.0
133;0.0;0.0;0.0;0.5992639660835266;-0.1454239934682846;1.1712000370025635;0.0;0.0;0.0
135;0.4614039957523346;-0.008539999835193157;1.0362679958343506;0.6100000143051147;-0.12199999392032623;1.146799921989441;0.0;0.0;0.0
137;0.0;0.0;0.0;0.5904799699783325;-0.14932799339294434;1.158511996269226;0.0;0.0;0.0
139;0.0;0.0;0.0;0.6168320178985596;-0.12590399384498596;1.182911992073059;0.0;0.0;0.0
142;0.0;0.0;0.0;0.6129279732704163;-0.12590399384498596;1.1956000328063965;0.0;0.0;0.0
144;0.4833639860153198;0.00317199993878603;1.0513960123062134;0.6051200032234192;-0.14151999354362488;1.199504017829895;0.0;0.0;0.0
146;0.0;0.0;0.0;0.6246399879455566;-0.1298079937696457;1.1907199621200562;0.0;0.0;0.0
148;0.0;0.0;0.0;0.6832000017166138;-0.12590399384498596;1.182911992073059;0.0;0.0;0.0
150;0.0;0.0;0.0;0.7066239714622498;-0.12199999392032623;1.150704026222229;0.0;0.0;0.0
152;0.5331400036811829;0.010979999788105488;1.0570080280303955;0.6402559876441956;-0.16103999316692352;1.207311987876892;-4.598124980926514;9.336250305175781;12.193124771118164
154;0.0;0.0;0.0;0.6714879870414734;-0.16103999316692352;1.1868159770965576;0.0;0.0;0.0
156;0.0;0.0;0.0;0.6988160014152527;-0.1180959939956665;1.1790080070495605;0.0;0.0;0.0
159;0.0;0.0;0.0;0.6519680023193359;-0.14151999354362488;1.1868159770965576;0.0;0.0;0.0
161;0.5563200116157532;-0.005367999896407127;1.0601799488067627;0.6871039867401123;-0.1180959939956665;1.1946239471435547;-5.088125228881836;8.006250381469727;9.743124961853027
163;0.0;0.0;0.0;0.6714879870414734;-0.12199999392032623;1.207311987876892;0.0;0.0;0.0
165;0.0;0.0;0.0;0.6832000017166138;-0.12590399384498596;1.1868159770965576;0.0;0.0;0.0
167;0.0;0.0;0.0;0.7027199864387512;-0.10638399422168732;1.1956000328063965;0.0;0.0;0.0
169;0.575107991695404;0.00878399983048439;1.0745760202407837;0.7066239714622498;-0.11419199407100677;1.207311987876892;-5.648125171661377;7.02625036239624;7.92312479019165
171;0.0;0.0;0.0;0.7066239714622498;-0.11419199407100677;1.2112159729003906;0.0;0.0;0.0
173;0.0;0.0;0.0;0.6988160014152527;-0.12590399384498596;1.2112159729003906;0.0;0.0;0.0
176;0.0;0.0;0.0;0.6988160014152527;-0.1298079937696457;1.207311987876892;0.0;0.0;0.0
178;0.5868200063705444;0.00317199993878603;1.0831159353256226;0.7183359861373901;-0.16103999316692352;1.199504017829895;-6.838125228881836;5.90625;8.413125038146973
180;0.0;0.0;0.0;0.6753919720649719;-0.15323199331760406;1.182911992073059;0.0;0.0;0.0
182;0.0;0.0;0.0;0.7183359861373901;-0.1454239934682846;1.2034080028533936;0.0;0.0;0.0
184;0.0;0.0;0.0;0.6910079717636108;-0.16884799301624298;1.207311987876892;0.0;0.0;0.0
186;0.5746200084686279;-0.027084000408649445;1.0740879774093628;0.6871039867401123;-0.17665599286556244;1.182911992073059;-7.258125305175781;4.926249980926514;7.993124961853027
188;0.0;0.0;0.0;0.7027199864387512;-0.19227199256420135;1.1663199663162231;0.0;0.0;0.0
190;0.0;0.0;0.0;0.7144320011138916;-0.19617599248886108;1.199504017829895;0.0;0.0;0.0
