Timestamp(ms);LG-Accel x(g);LG-Accel y(g);LG-Accel z(g);HG-Accel x(g);HG-Accel y(g);HG-Accel z(g);Gyro x(dps);Gyro y(dps);Gyro z(dps)
99;0.0;0.0;0.0;-0.057583998888731;-0.25278398394584656;1.0931199789047241;0.0;0.0;0.0
101;0.0;0.0;0.0;-0.06539200246334076;-0.27620798349380493;1.1009279489517212;0.0;0.0;0.0
103;0.0;0.0;0.0;-0.06539200246334076;-0.2683999836444855;1.1175199747085571;0.0;0.0;0.0
105;0.0;0.0;0.0;-0.07710400223731995;-0.29572799801826477;1.0648159980773926;0.0;0.0;0.0
108;0.0;0.0;0.0;-0.08393599838018417;-0.2879199981689453;1.0648159980773926;0.0;0.0;0.0
110;0.0;0.0;0.0;-0.053679998964071274;-0.3211039900779724;1.0775039196014404;0.0;0.0;0.0
112;0.0;0.0;0.0;-0.06148799881339073;-0.30158400535583496;1.0775039196014404;0.0;0.0;0.0
114;0.0;0.0;0.0;-0.06148799881339073;-0.31329599022865295;1.0570080280303955;0.0;0.0;0.0
116;-0.177387997508049;-0.18007199466228485;0.9459879994392395;-0.0029279999434947968;-0.32891198992729187;1.0775039196014404;0.0;0.0;0.0
118;0.0;0.0;0.0;0.01268799975514412;-0.3718560039997101;1.0814080238342285;0.0;0.0;0.0
120;0.0;0.0;0.0;-0.049775999039411545;-0.3328160047531128;1.101904034614563;0.0;0.0;0.0
122;0.0;0.0;0.0;-0.08100800216197968;-0.3718560039997101;1.0775039196014404;0.0;0.0;0.0
125;-0.1617719978094101;-0.21691599488258362;0.9596520066261292;-0.12004800140857697;-0.33671998977661133;1.0940959453582764;0.0;0.0;0.0
127;0.0;0.0;0.0;-0.1512800008058548;-0.3328160047531128;1.1028800010681152;0.0;0.0;0.0
129;0.0;0.0;0.0;-0.15908800065517426;-0.33671998977661133;1.0784800052642822;0.0;0.0;0.0
131;0.0;0.0;0.0;-0.19422399997711182;-0.3484320044517517;1.0706720352172852;0.0;0.0;0.0
