Timestamp(ms);LG-Accel x(g);LG-Accel y(g);LG-Accel z(g);HG-Accel x(g);HG-Accel y(g);HG-Accel z(g);Gyro x(dps);Gyro y(dps);Gyro z(dps)
67;0.0;0.0;0.0;0.17080000042915344;-0.16201600432395935;1.1380159854888916;0.0;0.0;0.0
70;0.0;0.0;0.0;0.1903200000524521;-0.15030398964881897;1.1428959369659424;0.0;0.0;0.0
72;0.0;0.0;0.0;0.18641600012779236;-0.1542080044746399;1.1136159896850586;0.0;0.0;0.0
74;0.0;0.0;0.0;0.19422399997711182;-0.1542080044746399;1.1389919519424438;0.0;0.0;0.0
76;0.0;0.0;0.0;0.187391996383667;-0.14640000462532043;1.1672959327697754;0.0;0.0;0.0
78;0.0;0.0;0.0;0.1815359890460968;-0.1786080002784729;1.124351978302002;0.0;0.0;0.0
80;0.0;0.0;0.0;0.21276798844337463;-0.15518400073051453;1.148751974105835;0.0;0.0;0.0
82;0.0;0.0;0.0;0.19715198874473572;-0.17470400035381317;1.165343999862671;0.0;0.0;0.0
84;0.08466799557209015;-0.020495999604463577;0.9894199967384338;0.19715198874473572;-0.15908800065517426;1.140944004058838;0.0;0.0;0.0
87;0.0;0.0;0.0;0.16201600432395935;-0.1668960005044937;1.1692479848861694;0.0;0.0;0.0
89;0.0;0.0;0.0;0.18544000387191772;-0.13566400110721588;1.132159948348999;0.0;0.0;0.0
91;0.0;0.0;0.0;0.20495998859405518;-0.15518400073051453;1.148751974105835;0.0;0.0;0.0
93;0.08417999744415283;-0.020983999595046043;0.9896639585494995;0.18934398889541626;-0.16299200057983398;1.1604639291763306;0.0;0.0;0.0
95;0.0;0.0;0.0;0.21276798844337463;-0.1512800008058548;1.1370400190353394;0.0;0.0;0.0
97;0.0;0.0;0.0;0.22448000311851501;-0.14737600088119507;1.140944004058838;0.0;0.0;0.0
99;0.0;0.0;0.0;0.18934398889541626;-0.17080000042915344;1.148751974105835;0.0;0.0;0.0
101;0.08540000021457672;-0.02025200054049492;0.9889319539070129;0.1815359890460968;-0.16299200057983398;1.140944004058838;0.0;0.0;0.0
104;0.0;0.0;0.0;0.20495998859405518;-0.14737600088119507;1.1370400190353394;0.0;0.0;0.0
106;0.0;0.0;0.0;0.19324800372123718;-0.1395680010318756;1.1204479932785034;0.0;0.0;0.0
108;0.0;0.0;0.0;0.20105600357055664;-0.15908800065517426;1.132159948348999;0.0;0.0;0.0
110;0.0861319974064827;-0.020739998668432236;0.9896639585494995;0.19715198874473572;-0.13566400110721588;1.1282559633255005;0.0;0.0;0.0
112;0.0;0.0;0.0;0.19324800372123718;-0.15518400073051453;1.156559944152832;0.0;0.0;0.0
114;0.0;0.0;0.0;0.18934398889541626;-0.17080000042915344;1.140944004058838;0.0;0.0;0.0
116;0.0;0.0;0.0;0.18544000387191772;-0.13176000118255615;1.148751974105835;0.0;0.0;0.0
118;0.08295999467372894;-0.020739998668432236;0.9901520013809204;0.2088640034198761;-0.1512800008058548;1.1526559591293335;0.0;0.0;0.0
121;0.0;0.0;0.0;0.20105600357055664;-0.1512800008058548;1.1526559591293335;0.0;0.0;0.0
123;0.0;0.0;0.0;0.20105600357055664;-0.14347200095653534;1.140944004058838;0.0;0.0;0.0
125;0.0;0.0;0.0;0.19324800372123718;-0.17080000042915344;1.132159948348999;0.0;0.0;0.0
127;0.08344800025224686;-0.02025200054049492;0.9894199967384338;0.19324800372123718;-0.1786080002784729;1.1526559591293335;0.14000000059604645;0.21000000834465027;0.49000000953674316
129;0.0;0.0;0.0;0.2117919921875;-0.1395680010318756;1.140944004058838;0.0;0.0;0.0
131;0.0;0.0;0.0;0.1727519929409027;-0.1512800008058548;1.1526559591293335;0.0;0.0;0.0
133;0.0;0.0;0.0;0.21959999203681946;-0.15518400073051453;1.1526559591293335;0.0;0.0;0.0
135;0.08515600115060806;-0.019519999623298645;0.9889319539070129;0.1844639927148819;-0.1512800008058548;1.165343999862671;0.14000000059604645;0.14000000059604645;0.49000000953674316
138;0.0;0.0;0.0;0.20398399233818054;-0.1395680010318756;1.140944004058838;0.0;0.0;0.0
