Timestamp(ms);LG-Accel x(g);LG-Accel y(g);LG-Accel z(g);HG-Accel x(g);HG-Accel y(g);HG-Accel z(g);Gyro x(dps);Gyro y(dps);Gyro z(dps)
64;0.0;0.0;0.0;0.1815359890460968;-0.1571359932422638;1.1643680334091187;0.0;0.0;0.0
66;0.0;0.0;0.0;0.17763200402259827;-0.14151999354362488;1.1555839776992798;0.0;0.0;0.0
68;0.0;0.0;0.0;0.21276798844337463;-0.1454239934682846;1.139967918395996;0.0;0.0;0.0
70;0.0;0.0;0.0;0.19324800372123718;-0.15323199331760406;1.1516799926757812;0.0;0.0;0.0
73;0.0;0.0;0.0;0.20495998859405518;-0.14932799339294434;1.1389919519424438;0.0;0.0;0.0
75;0.0;0.0;0.0;0.17665599286556244;-0.14347200095653534;1.132159948348999;0.0;0.0;0.0
77;0.0;0.0;0.0;0.2000799924135208;-0.16299200057983398;1.148751974105835;0.0;0.0;0.0
79;0.0;0.0;0.0;0.16494399309158325;-0.1395680010318756;1.1204479932785034;0.0;0.0;0.0
81;0.08540000021457672;-0.019276000559329987;0.9896639585494995;0.20788799226284027;-0.14737600088119507;1.140944004058838;0.0;0.0;0.0
83;0.0;0.0;0.0;0.19617599248886108;-0.13566400110721588;1.1448479890823364;0.0;0.0;0.0
85;0.0;0.0;0.0;0.2117919921875;-0.15908800065517426;1.1370400190353394;0.0;0.0;0.0
87;0.0;0.0;0.0;0.17665599286556244;-0.1668960005044937;1.148751974105835;0.0;0.0;0.0
90;0.08466799557209015;-0.019763998687267303;0.98990797996521;0.19227199256420135;-0.15518400073051453;1.132159948348999;0.0;0.0;0.0
92;0.0;0.0;0.0;0.2000799924135208;-0.14347200095653534;1.1448479890823364;0.0;0.0;0.0
94;0.0;0.0;0.0;0.19227199256420135;-0.14737600088119507;1.156559944152832;0.0;0.0;0.0
96;0.0;0.0;0.0;0.17665599286556244;-0.16299200057983398;1.1448479890823364;0.0;0.0;0.0
98;0.08515600115060806;-0.02025200054049492;0.9901520013809204;0.18836799263954163;-0.1395680010318756;1.124351978302002;0.0;0.0;0.0
100;0.0;0.0;0.0;0.1727519929409027;-0.15518400073051453;1.1448479890823364;0.0;0.0;0.0
102;0.0;0.0;0.0;0.18836799263954163;-0.1512800008058548;1.1526559591293335;0.0;0.0;0.0
104;0.0;0.0;0.0;0.1844639927148819;-0.1512800008058548;1.140944004058838;0.0;0.0;0.0
107;0.08540000021457672;-0.019519999623298645;0.9896639585494995;0.2000799924135208;-0.14737600088119507;1.107759952545166;0.0;0.0;0.0
109;0.0;0.0;0.0;0.19617599248886108;-0.1512800008058548;1.1204479932785034;0.0;0.0;0.0
111;0.0;0.0;0.0;0.17665599286556244;-0.15518400073051453;1.1282559633255005;0.0;0.0;0.0
113;0.0;0.0;0.0;0.18055999279022217;-0.1668960005044937;1.1448479890823364;0.0;0.0;0.0
115;0.08515600115060806;-0.019519999623298645;0.9882000088691711;0.2000799924135208;-0.15908800065517426;1.1116639375686646;0.0;0.0;0.0
117;0.0;0.0;0.0;0.19617599248886108;-0.1668960005044937;1.132159948348999;0.0;0.0;0.0
119;0.0;0.0;0.0;0.20398399233818054;-0.15908800065517426;1.1526559591293335;0.0;0.0;0.0
121;0.0;0.0;0.0;0.1844639927148819;-0.18251200020313263;1.1370400190353394;0.0;0.0;0.0
124;0.08832799643278122;-0.020739998668432236;0.9882000088691711;0.23131199181079865;-0.1395680010318756;1.148751974105835;0.14000000059604645;0.21000000834465027;0.49000000953674316
126;0.0;0.0;0.0;0.20398399233818054;-0.15518400073051453;1.1292319297790527;0.0;0.0;0.0
128;0.0;0.0;0.0;0.19227199256420135;-0.15518400073051453;1.1380159854888916;0.0;0.0;0.0
130;0.0;0.0;0.0;0.1844639927148819;-0.15518400073051453;1.1331360340118408;0.0;0.0;0.0
132;0.08686399459838867;-0.02122800052165985;0.98990797996521;0.18055999279022217;-0.17080000042915344;1.1380159854888916;0.0;0.5600000023841858;0.5600000023841858
134;0.0;0.0;0.0;0.2117919921875;-0.15518400073051453;1.1536319255828857;0.0;0.0;0.0
136;0.0;0.0;0.0;0.18836799263954163;-0.14347200095653534;1.1419199705123901;0.0;0.0;0.0
138;0.0;0.0;0.0;0.1844639927148819;-0.1668960005044937;1.1292319297790527;0.0;0.0;0.0
