Timestamp(ms);LG-Accel x(g);LG-Accel y(g);LG-Accel z(g);HG-Accel x(g);HG-Accel y(g);HG-Accel z(g);Gyro x(dps);Gyro y(dps);Gyro z(dps)
68;0.0;0.0;0.0;0.08979199826717377;-0.018543999642133713;1.1526559591293335;0.0;0.0;0.0
70;0.0;0.0;0.0;0.0936959981918335;-0.03415999934077263;1.1448479890823364;0.0;0.0;0.0
72;0.0;0.0;0.0;0.0936959981918335;-0.0302559994161129;1.132159948348999;0.0;0.0;0.0
74;0.0;0.0;0.0;0.10931199789047241;-0.018543999642133713;1.1614400148391724;0.0;0.0;0.0
76;0.0;0.0;0.0;0.09759999811649323;-0.02635199949145317;1.1526559591293335;0.0;0.0;0.0
78;0.0;0.0;0.0;0.1268799901008606;-0.024399999529123306;1.1380159854888916;0.0;0.0;0.0
81;0.0;0.0;0.0;0.10052800178527832;-0.04391999915242195;1.1302080154418945;0.0;0.0;0.0
83;0.0;0.0;0.0;0.10735999792814255;-0.03611199930310249;1.1380159854888916;0.0;0.0;0.0
85;-0.0007319999858736992;0.10272400081157684;1.0182119607925415;0.10735999792814255;-0.004879999905824661;1.1546080112457275;0.0;0.0;0.0
87;0.0;0.0;0.0;0.115167997777462;-0.03611199930310249;1.1302080154418945;0.0;0.0;0.0
89;0.0;0.0;0.0;0.0849120020866394;0.014639999717473984;1.1419199705123901;0.0;0.0;0.0
91;0.0;0.0;0.0;0.10345599800348282;-0.00878399983048439;1.1624159812927246;0.0;0.0;0.0
93;-0.004635999910533428;0.11711999773979187;1.0238239765167236;0.13078400492668152;-0.020495999604463577;1.1624159812927246;0.0;0.0;0.0
96;0.0;0.0;0.0;0.1424959897994995;-0.00878399983048439;1.1594879627227783;0.0;0.0;0.0
98;0.0;0.0;0.0;0.11224000155925751;-0.028303999453783035;1.1594879627227783;0.0;0.0;0.0
100;0.0;0.0;0.0;0.13468798995018005;-0.028303999453783035;1.1594879627227783;0.0;0.0;0.0
102;0.013419999741017818;0.11224000155925751;1.0333399772644043;0.16201600432395935;-0.024399999529123306;1.1555839776992798;0.0;0.0;0.0
104;0.0;0.0;0.0;0.115167997777462;-0.05953599885106087;1.1594879627227783;0.0;0.0;0.0
106;0.0;0.0;0.0;0.10735999792814255;-0.0634399950504303;1.1838879585266113;0.0;0.0;0.0
108;0.0;0.0;0.0;0.10345599800348282;-0.05172799900174141;1.1799839735031128;0.0;0.0;0.0
110;-0.006099999882280827;0.08198399841785431;1.0360239744186401;0.08100800216197968;-0.05953599885106087;1.1389919519424438;0.0;0.0;0.0
113;0.0;0.0;0.0;0.0849120020866394;-0.0634399950504303;1.1663199663162231;0.0;0.0;0.0
115;0.0;0.0;0.0;0.08100800216197968;-0.04391999915242195;1.1663199663162231;0.0;0.0;0.0
117;0.0;0.0;0.0;0.049775999039411545;-0.04782399907708168;1.158511996269226;0.0;0.0;0.0
119;-0.04684799909591675;0.0697840005159378;1.0396839380264282;0.06539200246334076;-0.07515199482440948;1.1546080112457275;0.0;0.0;0.0
121;0.0;0.0;0.0;0.06148799881339073;-0.10638399422168732;1.1624159812927246;0.0;0.0;0.0
123;0.0;0.0;0.0;0.049775999039411545;-0.0907679945230484;1.1428959369659424;0.0;0.0;0.0
125;0.0;0.0;0.0;0.053679998964071274;-0.09857599437236786;1.146799921989441;0.0;0.0;0.0
127;-0.06758800148963928;0.04123599827289581;1.0233359336853027;0.045871999114751816;-0.1298079937696457;1.1546080112457275;-12.678750038146973;4.808125019073486;5.158124923706055
130;0.0;0.0;0.0;0.06148799881339073;-0.10247999429702759;1.134112000465393;0.0;0.0;0.0
132;0.0;0.0;0.0;0.06148799881339073;-0.11419199407100677;1.122399926185608;0.0;0.0;0.0
134;0.0;0.0;0.0;0.045871999114751816;-0.1298079937696457;1.1136159896850586;0.0;0.0;0.0
136;-0.06856399774551392;0.011711999773979187;0.9928359985351562;0.053679998964071274;-0.12199999392032623;1.0931199789047241;-9.598750114440918;-0.09187500178813934;4.10812520980835
138;0.0;0.0;0.0;0.04196799919009209;-0.14932799339294434;1.0814080238342285;0.0;0.0;0.0
140;0.0;0.0;0.0;0.06539200246334076;-0.1454239934682846;1.0814080238342285;0.0;0.0;0.0
142;0.0;0.0;0.0;0.0849120020866394;-0.16884799301624298;1.0892159938812256;0.0;0.0;0.0
144;-0.05026400089263916;-0.00951599981635809;0.9684360027313232;0.10735999792814255;-0.16103999316692352;1.1175199747085571;-4.278749942779541;-4.431874752044678;2.4281251430511475
147;0.0;0.0;0.0;0.09662400186061859;-0.15323199331760406;1.0687199831008911;0.0;0.0;0.0
149;0.0;0.0;0.0;0.09272000193595886;-0.12590399384498596;1.0687199831008911;0.0;0.0;0.0
151;0.0;0.0;0.0;0.12297599762678146;-0.15323199331760406;1.0726239681243896;0.0;0.0;0.0
153;-0.02513200044631958;-0.012199999764561653;0.9503799676895142;0.10833600163459778;-0.15323199331760406;1.073599934577942;1.3912500143051147;-6.881875038146973;0.8881250023841858
155;0.0;0.0;0.0;0.1268799901008606;-0.11419199407100677;1.0775039196014404;0.0;0.0;0.0
