Timestamp(ms);LG-Accel x(g);LG-Accel y(g);LG-Accel z(g);HG-Accel x(g);HG-Accel y(g);HG-Accel z(g);Gyro x(dps);Gyro y(dps);Gyro z(dps)
103;0.0;0.0;0.0;0.12492799758911133;-0.895967960357666;0.8871839642524719;0.0;0.0;0.0
105;0.0;0.0;0.0;0.16787199676036835;-0.9115839600563049;0.8549759984016418;0.0;0.0;0.0
107;0.0;0.0;0.0;0.23814399540424347;-0.8998720049858093;0.8305760025978088;0.0;0.0;0.0
109;0.0;0.0;0.0;0.2654719948768616;-0.8686400055885315;0.8178879618644714;0.0;0.0;0.0
111;0.0;0.0;0.0;0.33183997869491577;-0.8764479756355286;0.7856799960136414;0.0;0.0;0.0
114;0.0;0.0;0.0;0.3386719822883606;-0.8305760025978088;0.7671359777450562;0.0;0.0;0.0
116;0.0;0.0;0.0;0.350383996963501;-0.8149600028991699;0.7388319969177246;0.0;0.0;0.0
118;0.0;0.0;0.0;0.3659999966621399;-0.7837280035018921;0.7271199822425842;0.0;0.0;0.0
120;0.22155199944972992;-0.6766119599342346;0.6304959654808044;0.350383996963501;-0.7524960041046143;0.7271199822425842;0.0;0.0;0.0
122;0.0;0.0;0.0;0.33086398243904114;-0.725167989730835;0.7066239714622498;0.0;0.0;0.0
124;0.0;0.0;0.0;0.33476799726486206;-0.7056480050086975;0.7066239714622498;0.0;0.0;0.0
126;0.0;0.0;0.0;0.30353599786758423;-0.7173599600791931;0.7144320011138916;0.0;0.0;0.0
128;0.20666798949241638;-0.5860880017280579;0.5870639681816101;0.29572799801826477;-0.709551990032196;0.6988160014152527;0.0;0.0;0.0
131;0.0;0.0;0.0;0.29572799801826477;-0.7134559750556946;0.6861279606819153;0.0;0.0;0.0
133;0.0;0.0;0.0;0.2996319830417633;-0.725167989730835;0.7066239714622498;0.0;0.0;0.0
135;0.0;0.0;0.0;0.30353599786758423;-0.7134559750556946;0.7310239672660828;0.0;0.0;0.0
137;0.19056399166584015;-0.5856000185012817;0.589747965335846;0.29182398319244385;-0.7681120038032532;0.7310239672660828;0.0;0.0;0.0
139;0.0;0.0;0.0;0.26449599862098694;-0.7642079591751099;0.7554239630699158;0.0;0.0;0.0
141;0.0;0.0;0.0;0.2332639992237091;-0.7603039741516113;0.7837280035018921;0.0;0.0;0.0
143;0.0;0.0;0.0;0.15908800065517426;-0.7563999891281128;0.8159359693527222;0.0;0.0;0.0
145;0.08808399736881256;-0.6339119672775269;0.6634359955787659;0.13176000118255615;-0.7954399585723877;0.8891359567642212;0.0;0.0;0.0
148;0.0;0.0;0.0;0.11614400148391724;-0.7837280035018921;0.9057279825210571;0.0;0.0;0.0
150;0.0;0.0;0.0;0.062463998794555664;-0.7368800044059753;0.9545279741287231;0.0;0.0;0.0
152;0.0;0.0;0.0;0.054655998945236206;-0.6744160056114197;1.0150399208068848;0.0;0.0;0.0
154;-0.0424560010433197;-0.5921880006790161;0.8256959915161133;0.062463998794555664;-0.6548959612846375;1.0228480100631714;0.0;0.0;0.0
156;0.0;0.0;0.0;0.03903999924659729;-0.6431840062141418;1.0394400358200073;0.0;0.0;0.0
158;0.0;0.0;0.0;0.04684799909591675;-0.5924319624900818;1.0843359231948853;0.0;0.0;0.0
160;0.0;0.0;0.0;0.058559998869895935;-0.5533919930458069;1.0794559717178345;0.0;0.0;0.0
162;-0.0634399950504303;-0.4543280005455017;0.9335439801216125;0.0663679987192154;-0.5260639786720276;1.0794559717178345;13.794374465942383;41.86000061035156;-7.035000324249268
165;0.0;0.0;0.0;0.07027199864387512;-0.4596959948539734;1.0960479974746704;0.0;0.0;0.0
167;0.0;0.0;0.0;0.07807999849319458;-0.4323679804801941;1.0882400274276733;0.0;0.0;0.0
169;0.0;0.0;0.0;0.12004800140857697;-0.38942399621009827;1.0960479974746704;0.0;0.0;0.0
171;-0.026108000427484512;-0.289139986038208;0.957211971282959;0.14347200095653534;-0.35819199681282043;1.0843359231948853;19.53437614440918;16.59000015258789;-5.775000095367432
173;0.0;0.0;0.0;0.15518400073051453;-0.2996319830417633;1.0794559717178345;0.0;0.0;0.0
175;0.0;0.0;0.0;0.1903200000524521;-0.2449759989976883;1.0677440166473389;0.0;0.0;0.0
177;0.0;0.0;0.0;0.2332639992237091;-0.20203199982643127;1.0599359273910522;0.0;0.0;0.0
179;0.07149200141429901;-0.115167997777462;0.9318360090255737;0.2176479995250702;-0.14737600088119507;1.051151990890503;21.774375915527344;-5.039999961853027;-2.06499981880188
182;0.0;0.0;0.0;0.2332639992237091;-0.13176000118255615;1.02675199508667;0.0;0.0;0.0
184;0.0;0.0;0.0;0.2449759989976883;-0.11614400148391724;0.9740479588508606;0.0;0.0;0.0
186;0.0;0.0;0.0;0.28011199831962585;-0.11224000155925751;0.9584319591522217;0.0;0.0;0.0
188;0.1495719999074936;0.02122800052165985;0.8583920001983643;0.30353599786758423;-0.07320000231266022;0.921343982219696;17.71437644958496;-17.56999969482422;4.654999732971191
190;0.0;0.0;0.0;0.33769598603248596;-0.11614400148391724;0.9057279825210571;0.0;0.0;0.0
192;0.0;0.0;0.0;0.3113439977169037;-0.13566400110721588;0.8569279909133911;0.0;0.0;0.0
194;0.0;0.0;0.0;0.28011199831962585;-0.1903200000524521;0.8774240016937256;0.0;0.0;0.0
196;0.1803160011768341;-0.01634800061583519;0.7600600123405457;0.24887999892234802;-0.20203199982643127;0.8852319717407227;10.9243745803833;-16.51999855041504;10.675000190734863
199;0.0;0.0;0.0;0.23716799914836884;-0.24887999892234802;0.896943986415863;0.0;0.0;0.0
201;0.0;0.0;0.0;0.205935999751091;-0.2566879987716675;0.896943986415863;0.0;0.0;0.0
203;0.0;0.0;0.0;0.18641600012779236;-0.2996319830417633;0.9545279741287231;0.0;0.0;0.0
205;0.08735200017690659;-0.1315159946680069;0.7927559614181519;0.1395680010318756;-0.30353599786758423;0.9662399888038635;0.6343749761581421;14.140000343322754;6.335000038146973
207;0.0;0.0;0.0;0.1239520013332367;-0.3425759971141815;0.9584319591522217;0.0;0.0;0.0
209;0.0;0.0;0.0;0.12004800140857697;-0.3269599974155426;0.9945439696311951;0.0;0.0;0.0
211;0.0;0.0;0.0;0.08979199826717377;-0.3152479827404022;1.0111359357833862;0.0;0.0;0.0
214;-0.007075999863445759;-0.2071560025215149;0.8664439916610718;0.062463998794555664;-0.35819199681282043;1.0111359357833862;-11.895625114440918;45.220001220703125;-3.184999942779541
216;0.0;0.0;0.0;0.058559998869895935;-0.38942399621009827;1.0072319507598877;0.0;0.0;0.0
218;0.0;0.0;0.0;0.03903999924659729;-0.40113598108291626;0.9701439738273621;0.0;0.0;0.0
220;0.0;0.0;0.0;0.03513599932193756;-0.40113598108291626;0.937936007976532;0.0;0.0;0.0
222;-0.06880799680948257;-0.25693199038505554;0.8491199612617493;0.07027199864387512;-0.4167519807815552;0.9945439696311951;-11.965624809265137;43.33000183105469;-5.775000095367432
224;0.0;0.0;0.0;0.09759999811649323;-0.4089439809322357;0.9828319549560547;0.0;0.0;0.0
226;0.0;0.0;0.0;0.1786080002784729;-0.447983980178833;0.9828319549560547;0.0;0.0;0.0
228;0.0;0.0;0.0;0.19422399997711182;-0.4987359941005707;0.9545279741287231;0.0;0.0;0.0
230;0.040991999208927155;-0.32720398902893066;0.8359439969062805;0.19422399997711182;-0.4870239794254303;0.9545279741287231;1.8943750858306885;24.71000099182129;-4.865000247955322
233;0.0;0.0;0.0;0.1815359890460968;-0.5104479789733887;0.9018239974975586;0.0;0.0;0.0
235;0.0;0.0;0.0;0.236191987991333;-0.4714079797267914;0.87254399061203;0.0;0.0;0.0
237;0.0;0.0;0.0;0.3337920010089874;-0.4753119945526123;0.8813279867172241;0.0;0.0;0.0
239;0.14932799339294434;-0.3408679962158203;0.7544479966163635;0.35624000430107117;-0.436271995306015;0.8286240100860596;18.764375686645508;14.630000114440918;-5.005000114440918
241;0.0;0.0;0.0;0.39528000354766846;-0.4167519807815552;0.8247199654579163;0.0;0.0;0.0
243;0.0;0.0;0.0;0.3757599890232086;-0.37380799651145935;0.8003199696540833;0.0;0.0;0.0
245;0.0;0.0;0.0;0.35233598947525024;-0.4089439809322357;0.8364319801330566;0.0;0.0;0.0
247;0.2391199916601181;-0.27083998918533325;0.6963759660720825;0.3416000008583069;-0.38942399621009827;0.8442400097846985;38.50437545776367;25.970001220703125;-8.925000190734863
250;0.0;0.0;0.0;0.3542879819869995;-0.31915199756622314;0.9135359525680542;0.0;0.0;0.0
252;0.0;0.0;0.0;0.3386719822883606;-0.28011199831962585;0.9584319591522217;0.0;0.0;0.0
254;0.0;0.0;0.0;0.3230559825897217;-0.2176479995250702;1.02675199508667;0.0;0.0;0.0
256;0.2100839912891388;-0.1471319943666458;0.8356999754905701;0.28011199831962585;-0.17470400035381317;1.0599359273910522;52.92437744140625;70.20999908447266;-20.755001068115234
258;0.0;0.0;0.0;0.260591983795166;-0.13176000118255615;1.1448479890823364;0.0;0.0;0.0
260;0.0;0.0;0.0;0.22545599937438965;-0.03806399926543236;1.180959939956665;0.0;0.0;0.0
262;0.0;0.0;0.0;0.17080000042915344;0.04782399907708168;1.2502559423446655;0.0;0.0;0.0
265;0.10491999983787537;0.09223199635744095;1.0555440187454224;0.15518400073051453;0.08686399459838867;1.3390719890594482;57.68437576293945;114.80000305175781;-30.764999389648438
267;0.0;0.0;0.0;0.14737600088119507;0.2000799924135208;1.3761600255966187;0.0;0.0;0.0
